"ITEM","DEPT","CLASS","SUBCLASS","STANDARD_UOM"
"020714104726","101","355","1314","EA"
"037182655445","101","164","1175","EA"
"3365440008366","101","153","1116","EA"
"3365440023147","101","153","1116","EA"
"3365440080898","101","153","1116","EA"
"040232008344","106","159","1148","EA"
"3614271269478","101","154","1121","EA"
"194251136776","108","151","1107","EA"
"3700076440706","101","159","1144","EA"
"020714181345","101","152","1110","EA"
"194250011050","107","156","1130","EA"
"020714864088","101","156","1129","EA"
"194251070964","108","156","1130","EA"
"194250052275","107","156","1130","EA"
"194251070988","108","156","1130","EA"
"040232008351","106","159","1148","EA"
"040232008368","106","159","1148","EA"
"040232008375","106","159","1148","EA"
"3614271269485","101","154","1121","EA"
"194251136783","108","151","1107","EA"
"020714181352","101","152","1110","EA"
"020714219949","101","152","1110","EA"
"020714731304","101","152","1110","EA"
"3522930002123","300","356","1317","EA"
"3522930002321","300","351","1303","EA"
"3522930002673","300","351","1303","EA"
"3522930002741","300","351","1303","EA"
"3522930003175","300","358","1325","EA"
"3522931002351","300","351","1303","EA"
"3522931003075","300","351","1303","EA"
"3522931003464","300","351","1303","EA"
"008080124357","205","363","1338","EA"
"008080128379","205","363","1338","EA"
"008080128591","205","363","1338","EA"
"008080135407","205","363","1338","EA"
"008080140548","205","363","1338","EA"
"008080178114","205","363","1338","EA"
"1230000065627","300","356","1320","EA"
"1230000065436","300","359","1328","EA"
"1230000065559","300","359","1328","EA"
"000025185645","300","351","1303","EA"
"008080056207","205","252","1221","EA"
"008080140562","205","363","1338","EA"
"020714757847","101","159","1144","EA"
"020714757854","101","159","1144","EA"
"020714959098","101","159","1144","EA"
"020714959104","101","159","1144","EA"
"020714959111","101","159","1144","EA"
"020714959128","101","159","1144","EA"
"020714959135","101","159","1144","EA"
"194250037043","107","152","1112","EA"
"194250037067","107","152","1112","EA"
"194250037081","107","152","1112","EA"
"3760298544620","200","252","1225","EA"
"3760298540660","200","252","1220","EA"
"3760298540684","200","252","1220","EA"
"3760298540707","200","252","1220","EA"
"3760298540721","200","252","1220","EA"
"3760298540738","200","252","1220","EA"
"3760298540745","200","252","1220","EA"
"3473311266507","109","356","1320","EA"
"3700458602005","200","252","1220","EA"
"3700458604610","200","252","1220","EA"
"3473311415905","109","356","1320","EA"
"040232291616","106","150","1101","EA"
"040232291623","106","150","1101","EA"
"3700076433463","101","164","1175","EA"
"3700076434057","101","164","1175","EA"
"3700076434064","101","164","1175","EA"
"3700076434071","101","164","1175","EA"
"3700076441727","101","164","1175","EA"
"3700076448993","101","164","1175","EA"
"3700076455731","101","164","1175","EA"
"020714979188","101","164","1174","EA"
"040232291906","106","150","1101","EA"
"040232401008","106","150","1101","EA"
"040232401138","106","157","1134","EA"
"040232024207","106","157","1134","EA"
"020714781347","101","155","1125","EA"
"040232024252","106","150","1101","EA"
"020714781361","101","155","1125","EA"
"040232024269","106","150","1101","EA"
"020714914844","101","153","1116","EA"
"020714914851","101","153","1116","EA"
"020714914868","101","153","1116","EA"
"194251014234","108","154","1119","EA"
"3365440080904","101","153","1116","EA"
"3614271269621","101","154","1121","EA"
"3614271269638","101","154","1121","EA"
"3614271269645","101","154","1121","EA"
"3700076434132","101","159","1144","EA"
"020714731328","101","152","1110","EA"
"020714731342","101","152","1110","EA"
"020714736408","101","152","1110","EA"
"194250014037","107","152","1113","EA"
"194250052299","107","156","1130","EA"
"3700076434088","101","154","1121","EA"
"3700076434095","101","154","1121","EA"
"3700076434101","101","154","1121","EA"
"3700076434149","101","159","1144","EA"
"3700076434156","101","159","1144","EA"
"3700076434118","101","154","1121","EA"
"3700076434125","101","154","1121","EA"
"3700076434187","101","153","1116","EA"
"020714001711","101","351","1303","EA"
"008080142221","205","363","1338","EA"
"008080142283","205","363","1338","EA"
"008080142344","205","363","1338","EA"
"008080142368","205","363","1338","EA"
"3380810093834","300","359","1328","EA"
"3380813034100","300","354","1310","EA"
"3522930000808","300","356","1369","EA"
"008080178398","205","363","1338","EA"
"008080142627","205","363","1338","EA"
"008080142726","205","363","1338","EA"
"008080142740","205","363","1338","EA"
"008080142788","205","363","1338","EA"
"3522930000860","300","368","1354","EA"
"008080058768","205","252","1221","EA"
"008080093110","205","252","1221","EA"
"008080112484","205","252","1221","EA"
"008080124449","205","252","1221","EA"
"3522930035572","300","355","1314","EA"
"008080142863","205","363","1338","EA"
"008080155252","205","363","1338","EA"
"008080155313","205","363","1338","EA"
"3473311421005","109","359","1327","EA"
"3473311503107","109","356","1320","EA"
"3473311504500","109","356","1320","EA"
"3473311505101","109","356","1320","EA"
"3473311516008","109","352","1306","EA"
"3700458602524","200","252","1220","EA"
"3700458603224","200","252","1220","EA"
"3700458603477","200","252","1220","EA"
"3700458618228","200","252","1220","EA"
"3700458602937","200","252","1220","EA"
"3700458602951","200","252","1220","EA"
"3700458603323","200","252","1220","EA"
"3473311601100","109","152","1111","EA"
"3664625188603","200","254","1227","EA"
"3664625188610","200","254","1227","EA"
"3664625188627","200","254","1227","EA"
"3664625188641","200","254","1227","EA"
"3664625188658","200","254","1227","EA"
"3664625188665","200","254","1227","EA"
"3664625188672","200","254","1227","EA"
"3664625188689","200","254","1227","EA"
"3664625188696","200","254","1227","EA"
"192333094716","101","164","1175","EA"
"3614272039445","101","164","1176","EA"
"194251134345","108","164","1175","EA"
"020714996932","101","164","1174","EA"
"3614272039209","101","164","1176","EA"
"020714851125","101","356","1320","EA"
"020714860790","101","355","1314","EA"
"020714859459","101","355","1314","EA"
"020714859466","101","355","1314","EA"
"020714694784","101","252","1220","EA"
"020714898144","101","355","1314","EA"
"037182655056","101","356","1317","EA"
"3700076444438","101","355","1314","EA"
"3473311972026","109","254","1227","EA"
"194251136912","108","152","1110","EA"
"3700076442489","101","150","1103","EA"
"3473311866097","109","155","1125","EA"
"194250002515","107","156","1133","EA"
"3614271722867","101","156","1130","EA"
"194250002577","107","156","1133","EA"
"3614271722874","101","156","1130","EA"
"194251071008","108","156","1130","EA"
"040232024276","106","159","1148","EA"
"040232024283","106","159","1148","EA"
"020714157760","101","352","1306","EA"
"020714287047","101","352","1306","EA"
"020714382742","101","352","1306","EA"
"037182654868","101","156","1130","EA"
"037182654875","101","156","1130","EA"
"020714307295","101","351","1303","EA"
"194251130651","108","156","1130","EA"
"020714012786","101","250","1208","EA"
"194251130675","108","156","1130","EA"
"020714015459","101","351","1303","EA"
"040232185397","106","159","1148","EA"
"040232185410","106","159","1148","EA"
"040232185427","106","159","1148","EA"
"020714426774","101","356","1320","EA"
"3700076434163","101","159","1144","EA"
"3700076440676","101","159","1144","EA"
"037182654882","101","156","1130","EA"
"3700076434590","101","154","1121","EA"
"008080159014","205","363","1338","EA"
"008080159038","205","363","1338","EA"
"008080125019","205","252","1221","EA"
"008080125033","205","252","1221","EA"
"008080125057","205","252","1221","EA"
"008080125101","205","252","1221","EA"
"3770025384030","300","351","1303","EA"
"008080159090","205","363","1338","EA"
"008080159151","205","363","1338","EA"
"008080159175","205","363","1338","EA"
"008080159212","205","363","1338","EA"
"3380810269345","300","154","1121","EA"
"008080159236","205","363","1338","EA"
"008080125125","205","252","1221","EA"
"008080125149","205","252","1221","EA"
"008080125163","205","252","1221","EA"
"008080125187","205","252","1221","EA"
"3522930001805","300","359","1328","EA"
"3522930001812","300","359","1328","EA"
"3522930002031","300","355","1314","EA"
"3380810269369","300","154","1121","EA"
"3664625188702","200","254","1227","EA"
"3664625188726","200","254","1227","EA"
"3770021185600","200","254","1227","EA"
"3770021185617","200","254","1227","EA"
"3770021185624","200","254","1227","EA"
"3770021185631","200","254","1227","EA"
"3770021185648","200","254","1227","EA"
"3770021185655","200","254","1227","EA"
"3770021185662","200","254","1227","EA"
"3770021185679","200","254","1227","EA"
"3770021185686","200","254","1227","EA"
"3770021185693","200","254","1227","EA"
"3770021185709","200","254","1227","EA"
"3770021185716","200","254","1227","EA"
"087327006069","201","368","1352","EA"
"3760325250005","201","252","1220","EA"
"3760325250012","201","252","1220","EA"
"3760325250029","201","252","1220","EA"
"3760325250036","201","252","1220","EA"
"3760325250043","201","252","1220","EA"
"3760325250050","201","252","1220","EA"
"3760325250067","201","252","1220","EA"
"3760325250227","201","252","1220","EA"
"3380810234619","300","156","1130","EA"
"3522930000068","300","357","1324","EA"
"3380810234633","300","156","1130","EA"
"3380810234664","300","156","1130","EA"
"3380810234725","300","156","1130","EA"
"3380810234732","300","156","1130","EA"
"3380810234749","300","156","1130","EA"
"3380810234763","300","156","1130","EA"
"3380810234787","300","156","1130","EA"
"3380810234824","300","156","1130","EA"
"3380810236637","300","156","1130","EA"
"195893893232","305","356","1320","EA"
"196852467457","305","368","1351","EA"
"3700076434606","101","154","1121","EA"
"3700076435412","101","154","1121","EA"
"3700076435429","101","154","1121","EA"
"040232185441","106","159","1148","EA"
"3700076440683","101","159","1144","EA"
"020714430412","101","356","1320","EA"
"020714430429","101","356","1320","EA"
"040232008245","106","159","1148","EA"
"040232008252","106","159","1148","EA"
"040232008269","106","159","1148","EA"
"020714297909","101","351","1303","EA"
"020714352967","101","551","1504","EA"
"020714430436","101","356","1320","EA"
"020714612221","101","356","1316","EA"
"020714728175","101","352","1306","EA"
"037182654899","101","156","1130","EA"
"037182654905","101","156","1130","EA"
"020714777647","101","352","1306","EA"
"040232291715","106","159","1147","EA"
"020714890186","101","356","1320","EA"
"040232291722","106","159","1147","EA"
"099993003112","300","361","1335","EA"
"3380810283341","300","155","1124","EA"
"008080178138","205","363","1338","EA"
"3380810283358","300","155","1124","EA"
"008080178190","205","363","1338","EA"
"3522930002048","300","356","1318","EA"
"3522930003045","300","351","1303","EA"
"3522930003281","300","359","1328","EA"
"3522930003380","300","359","1328","EA"
"3522930003472","300","359","1328","EA"
"3522930003618","300","369","1355","EA"
"3522931003525","300","359","1328","EA"
"3380810309591","300","159","1148","EA"
"3380810309607","300","159","1148","EA"
"3380810309614","300","159","1148","EA"
"3380810309621","300","159","1148","EA"
"3380810346329","300","159","1148","EA"
"3380810346343","300","159","1148","EA"
"3380810346350","300","159","1148","EA"
"3760325250296","201","252","1220","EA"
"3760325250388","201","252","1220","EA"
"3760325250456","201","252","1220","EA"
"087327014002","201","250","1209","EA"
"007327012501","201","252","1220","EA"
"087327008575","201","252","1220","EA"
"087327012503","201","252","1220","EA"
"087327013760","201","252","1220","EA"
"087327014590","201","252","1220","EA"
"3760298540516","200","252","1220","EA"
"3760298540592","200","252","1220","EA"
"3760298540608","200","252","1220","EA"
"3760298540615","200","252","1220","EA"
"3760298540622","200","252","1220","EA"
"3760298540639","200","252","1220","EA"
"3760298540646","200","252","1220","EA"
"3760298540653","200","252","1220","EA"
"020714914875","101","153","1116","EA"
"020714914882","101","153","1116","EA"
"040232401145","106","157","1134","EA"
"040232401152","106","151","1105","EA"
"040232401169","106","151","1105","EA"
"194251137582","108","159","1147","EA"
"020714066376","101","156","1129","EA"
"020714105280","101","156","1129","EA"
"020714009526","101","154","1121","EA"
"040232008597","106","155","1125","EA"
"020714080150","101","159","1144","EA"
"040232008603","106","155","1125","EA"
"020714080167","101","159","1144","EA"
"040232008610","106","155","1125","EA"
"020714113810","101","159","1144","EA"
"040232008627","106","155","1125","EA"
"020714113827","101","159","1144","EA"
"040232008634","106","155","1125","EA"
"020714118839","101","159","1144","EA"
"040232008641","106","155","1125","EA"
"020714121853","101","159","1144","EA"
"037182654912","101","156","1130","EA"
"037182654929","101","156","1130","EA"
"020714665128","101","351","1303","EA"
"020714665227","101","351","1303","EA"
"020714586850","101","155","1125","EA"
"020714586904","101","155","1125","EA"
"020714586928","101","155","1125","EA"
"008080054654","205","369","1355","EA"
"008080058393","205","364","1341","EA"
"008080058423","205","368","1350","EA"
"008080062307","205","364","1341","EA"
"008080062314","205","368","1350","EA"
"008080066961","205","364","1341","EA"
"020714586935","101","155","1125","EA"
"020714586959","101","155","1125","EA"
"194251004631","108","159","1148","EA"
"008080066992","205","368","1350","EA"
"008080069801","205","369","1358","EA"
"008080069825","205","369","1355","EA"
